"831806","0","Roscoe,_IL","","0","1","1","0.597482526953","20170205054611","20160818045716","16634284","58","wikitext",\N
"831837","0","Rose_Lodge,_OR","","0","1","1","0.051702309424","20170208013753","20160818045716","16634311","60","wikitext",\N
"831974","0","Rothsay,_MN","","0","1","1","0.471090823166","20170208215522","20160818045718","16634443","60","wikitext",\N
"832001","0","Round_Mountain,_TX","","0","1","1","0.232035657033","20170208083339","20160818045717","16634470","63","wikitext",\N
"832169","3","Herschelkrustofsky/threats_and_insults","","0","0","0","0.204238413928","20150422030822",\N,"31851860","16629","wikitext",\N
"832194","0","Rusk,_Rusk_County,_WI","","0","1","1","0.8398391207870001","20170208195005","20160818045718","16634653","70","wikitext",\N
"832427","0","Saint_Charles,_KY","","0","1","1","0.324502341135","20170206014109","20160818045719","16634873","63","wikitext",\N
"832656","0","Saint_Joseph,_IL","","0","1","1","0.6975222340310001","20170205192650","20160818045719","16635084","62","wikitext",\N
"832664","0","David_Hubel","","0","1","1","0.233348411151","20170226112258",\N,"16635092","28","wikitext",\N
"832768","0","Salem_Township,_Olmsted_County,_MN","","0","1","1","0.831406623978","20170206163153","20160818045720","16635193","83","wikitext",\N
"833016","0","San_Marino,_CA","","0","1","1","0.206194312408","20170205104200","20160818045721","16635433","64","wikitext",\N
"833076","0","Arthur_Balfour_Professor_of_Genetics","","0","0","0","0.22115432621","20160613005858","20160613005858","725011129","1363","wikitext",\N
"833085","0","Sandersville,_GA","","0","1","1","0.660065739257","20170205183215","20160818045721","16635501","63","wikitext",\N
"833394","0","Saxman,_AK","","0","1","1","0.8827074528129999","20170205070305","20160818045723","16635797","56","wikitext",\N
"833465","0","Schnecksville,_PA","","0","1","1","0.019794256901","20170204233104","20160818045724","16635865","69","wikitext",\N
"834052","0","Seaforth,_MN","","0","1","1","0.72489597263","20170207024624","20160818045725","16636404","61","wikitext",\N
"834286","3","Schuetzm","","0","0","0","0.735481165692","20151123124841","20151123124841","691987543","1555","wikitext",\N
"834571","0","Sharon,_MA","","0","1","0","0.094550580762","20170224114341",\N,"16636905","35","wikitext",\N
"834694","0","Shelby,_MS","","0","1","1","0.22457850083","20170207043938","20160818045727","16637022","61","wikitext",\N
"834765","0","Shelton,_NE","","0","1","1","0.099299913784","20170220001856","20160818045727","16637090","59","wikitext",\N
"834996","0","Shoemakersville,_PA","","0","1","1","0.504762489584","20170222191437","20160818045728","16637313","71","wikitext",\N
"835000","0","Shongopovi,_AZ","","0","1","1","0.078952753022","20170205080704","20160818045727","16637317","61","wikitext",\N
"835011","0","Shoreline_Park,_MS","","0","1","1","0.952618150484","20170207045232","20160818045728","16637328","69","wikitext",\N
"835064","0","Shullsburg_(town),_Lafayette_County,_WI","","0","1","0","0.402881109343","20170209082742","20160818045727","30995782","70","wikitext",\N
"835082","0","Sicily_Island,_LA","","0","1","1","0.9349857498590001","20160818133203","20160818045729","16637397","66","wikitext",\N
"835264","0","A.A._Troitzky","","0","1","0","0.531455920325","20160209052331",\N,"45869843","29","wikitext",\N
"835358","0","Smackover,_AR","","0","1","1","0.040776373838","20170205094256","20160818045728","16637663","61","wikitext",\N
"835706","0","South_Fork_Estates,_TX","","0","1","1","0.002945589369","20170208102902","20160818045735","16638000","67","wikitext",\N
"835719","0","South_Greenfield,_MO","","0","1","1","0.420420164438","20170207060056","20160818045735","16638013","68","wikitext",\N
"835767","0","South_Lebanon,_OR","","0","1","1","0.402565460374","20170208014029","20160818045735","16638061","63","wikitext",\N
"835807","0","South_Pekin,_IL","","0","1","1","0.180302065415","20170205060504","20160818045737","16638101","63","wikitext",\N
"835830","0","Gui-board","","0","1","1","0.011066148528","20161215031326",\N,"16638121","20","wikitext",\N
"836095","0","Spring_Brook,_WI","","0","1","1","0.514640954563","20170204044619","20160818045739","16638379","65","wikitext",\N
"836127","0","Spring_Grove,_IN","","0","1","1","0.190276807728","20170205210245","20160818045739","16638411","63","wikitext",\N
"836241","0","Steeplejack","","0","0","0","0.662876653328","20170301033401","20170301045934","750439605","3804","wikitext",\N
"836272","0","Springfield_Township,_Hamilton_County,_OH","","0","1","1","0.609639780414","20170209015929","20160818045739","16638555","85","wikitext",\N
"836381","0","St._Charles,_IL","","0","1","1","0.854724335882","20170206181348","20160818045740","16638662","63","wikitext",\N
"836449","0","St._George,_ME","","0","1","0","0.242777540927","20170206031027","20160818045741","262758138","59","wikitext",\N
"836455","0","Stream_of_conciousness","","0","1","0","0.081105844155","20151207024857","20140227234733","132650949","37","wikitext",\N
"836557","0","St._Martin,_OH","","0","1","1","0.939186779288","20170207213142","20160818045741","16638832","58","wikitext",\N
"836654","0","Stallion_Springs,_CA","","0","1","1","0.233469424878","20170206053152","20160818045742","16638924","70","wikitext",\N
"836704","0","Stanton,_NE","","0","1","1","0.736485887196","20170207094113","20160818045743","16638974","59","wikitext",\N
"836895","0","Stillwater_County,_MT","","0","1","1","0.137386463181","20170204185308","20160818045744","16639164","68","wikitext",\N
"836949","0","Stoddard_County,_MO","","0","1","1","0.8048709997929999","20170204185943","20160818045745","16639217","67","wikitext",\N
"836987","0","Stony_Brook_Township,_MN","","0","1","0","0.64870552842","20170206141123","20160818045745","220272895","87","wikitext",\N
"837099","0","Streetsboro,_OH","","0","1","1","0.320760770385","20170213200013","20160818045745","16639363","59","wikitext",\N
"837106","0","Strong,_ME","","0","1","1","0.860845583426","20170206030146","20160818045745","16639370","55","wikitext",\N
"837140","0","Sturgeon,_MO","","0","1","1","0.969205238376","20170207054012","20160818045745","16639404","60","wikitext",\N
"837179","0","Sugar_Bush_Knolls,_OH","","0","1","1","0.193664939233","20170207230458","20160818045746","16639443","65","wikitext",\N
"837395","0","Sun_Prairie_(town),_WI","","0","1","0","0.9042928604889999","20170209075553","20160818045747","31022806","71","wikitext",\N
"837450","0","Sunnyslope,_WA","","0","1","1","0.291810100568","20170208144211","20160818045746","16639706","64","wikitext",\N
"837583","0","Manuel_M._y_Torres","","0","1","0","0.080906116441","20160205213555",\N,"16639838","26","wikitext",\N
"837597","0","Swan,_IA","","0","1","1","0.102717187303","20170205223649","20160818045748","16639850","52","wikitext",\N
"837708","0","Fetishes_(film)","","0","0","0","0.8807430033950001","20170129122415","20170120144014","761039932","2805","wikitext",\N
"837768","0","Alexander_P._Moore","","0","1","1","0.97288809436","20170214203617",\N,"16640020","37","wikitext",\N
"838035","0","Aleksei_Stahanov","","0","1","0","0.38945194026","20170205045215",\N,"122038189","30","wikitext",\N
"838052","0","Walter_Gale","","0","0","0","0.23212610299897","20170226012452","20170226031813","696698401","500","wikitext",\N
"838538","0","Thérèse_Casgrain","","0","0","0","0.17582152373","20170301231741","20170301231742","768126977","9878","wikitext",\N
"838638","0","Khatri","","0","0","0","0.126357639267","20170222194633","20170222200925","763978341","15059","wikitext",\N
"838687","0","Cranbourne_railway_line","","0","0","0","0.744964416486","20170210205933","20170210205935","764770763","12412","wikitext",\N
"839368","0","ATC_code_G03","","0","0","0","0.887692238152","20170127185708","20170127190112","755367758","7341","wikitext",\N
"839705","0","The_Big_Hit","","0","0","0","0.910042149904","20170220041028","20170220054340","757232813","7633","wikitext",\N
"839715","0","Numeric_character_reference","","0","0","0","0.419607005277","20170226142307","20170226142541","756193158","9257","wikitext",\N
"839913","14","Epyx_games","","0","0","0","0.393826467168","20170129212618","20170129224127","636035002","128","wikitext",\N
"840048","9","Noexactmatch","","0","0","0","0.423571245476","20170218032107","20170220054341","679672447","11461","wikitext",\N
"840113","0","Eder_river","","0","1","1","0.994778553953","20161225163451",\N,"16642092","18","wikitext",\N
"840121","0","Caesar_van_Everdingen","","0","0","0","0.501334478846","20170218032107","20170218035339","746614814","3849","wikitext",\N
"840262","0","AASI_Jetcruzer","","0","0","0","0.292619073434","20170208194153","20170208200036","760400549","7298","wikitext",\N
"840390","0","N.Y.P.D._Blue","","0","1","1","0.186914466409","20170301230710",\N,"16642332","23","wikitext",\N
"840453","0","3,000_hit_club","","0","0","0","0.046660624932","20170225104227","20170225090706","767341587","27750","wikitext",\N
"840678","0","Upfield_railway_line","","0","0","0","0.172155482309","20170222003833","20170210185331","764752131","12907","wikitext",\N
"840702","0","Paul_C._Morphy","","0","1","1","0.07394569324","20170222035538",\N,"16642612","25","wikitext",\N
"840718","0","Edward_Taylor","","0","0","0","0.651114581922","20170301033401","20170301040257","764479576","9473","wikitext",\N
"840730","0","Voltage_controlled_filter","","0","1","0","0.15746679916742","20170127021613",\N,"528893759","39","wikitext",\N
"840763","0","Rich_Kids_on_LSD_(R.K.L.)","","0","1","0","0.798899379","20170225112429",\N,"16642667","30","wikitext",\N
"840816","0","American_exceptionalism/Draft","","0","1","0","0.48049509082","20170226062006",\N,"21770372","37","wikitext",\N
"840849","0","Carl_Mosander","","0","1","0","0.111483087349","20160629145755",\N,"16642747","34","wikitext",\N
"840915","0","William_Moseley","","0","0","0","0.9284964636569999","20170226012452","20170226014526","761398961","577","wikitext",\N
"841001","0","Der_Prozeß","","0","1","1","0.3671993438","20170131182424",\N,"16642884","23","wikitext",\N
"841015","0","Companies_Registration_Office","","0","0","0","0.038365827891","20170108234934","20161231042810","749828236","356","wikitext",\N
"841025","0","National_Democratic_Party_(Suriname)","","0","0","0","0.738005554647","20170225071627","20170225081008","766046497","1955","wikitext",\N
"841069","0","Unagisaki_hotyo","","0","1","0","0.556012396028","20160926114627",\N,"529441902","31","wikitext",\N
"841169","14","Lake_County,_Minnesota","","0","0","0","0.354904411526","20170223193708","20170218194727","551185266","76","wikitext",\N
"841272","0","Edward_A._O'Neal","","0","0","0","0.937890394562","20170301132207","20170225113126","746881397","6730","wikitext",\N
"841308","3","Brizvegite","","0","0","0","0.507997710029","20150902054313",\N,"99528186","997","wikitext",\N
"841444","0","Lamen","","0","0","0","0.705742968109","20170108234934","20161231035023","551192382","337","wikitext",\N
"841951","0","Florencio_Morales_Ramos","","0","0","0","0.103135744158","20170225104227","20170225130151","733823713","7924","wikitext",\N
"841989","1","David_Watkins","","0","0","0","0.340996624288146","20170225104227","20170226081404","399517087","102","wikitext",\N
"842128","0","Aleksandr_Karpinsky","","0","1","0","0.636882619298","20161213194320",\N,"176167373","33","wikitext",\N
"842294","0","Rancid_(1993_album)","","0","0","0","0.910982195246","20170222094925","20170222102601","757832795","6275","wikitext",\N
"842334","0","Worcester_Brown_Stockings","","0","1","0","0.592333893102","20161104095046",\N,"303560757","34","wikitext",\N
"842636","3","Munge","","0","0","0","0.859278364507","20150430205553","20140825140243","452032017","6245","wikitext",\N
"842785","0","Arth-Goldau","","0","1","0","0.168762700711","20161119221304",\N,"446948086","40","wikitext",\N
"842917","0","Viosterol","","0","1","0","0.236134840751","20161216034559","20160908171827","713624556","46","wikitext",\N
"842994","0","Ernest_Lee_Thomas","","0","0","0","0.6351360979649999","20170225104227","20170226082558","755064728","4389","wikitext",\N
"843010","3","Sekizaru","","0","0","0","0.93802944987","20150902054313",\N,"99528347","997","wikitext",\N
"843137","14","Elections_in_Portugal","","0","0","0","0.761450250988","20170218032134","20170218082513","551204527","346","wikitext",\N
"843660","1","Lists_of_stadiums","","0","0","0","0.972985030605","20170224231215","20170226050841","748019960","3669","wikitext",\N
"843745","0","Air_Force_Special_Operations_Command","","0","0","0","0.728570307013","20170224030902","20170224034242","764045879","43980","wikitext",\N
"843866","0","British_Bachelor's_degree_classification","","0","1","0","0.464733933531431","20170301013919",\N,"18871220","57","wikitext",\N
"843892","0","Lumidee","","0","0","0","0.472142459113","20170216051902","20170216080850","762120865","8982","wikitext",\N
"844030","0","Feminist_islam","","0","1","0","0.172421590505","20170225024215",\N,"189670100","30","wikitext",\N
"844155","0","Sangre_de_Cristo_Mountains","","0","0","0","0.0808984814965152","20170218032134","20170218032201","744591311","18296","wikitext",\N
"844577","1","The_Poddington_Peas","","0","0","0","0.382835347384","20170225104227","20170226081736","495936343","2824","wikitext",\N
"844649","14","Martin_County,_Minnesota","","0","0","0","0.128661380675","20170225195037","20170219015955","551217951","83","wikitext",\N
"844865","0","Current_density_(quantum_mechanics)","","0","1","0","0.269898330453","20170209040226",\N,"116486299","33","wikitext",\N
"844960","0","Category_of_functors","","0","1","1","0.086510926991","20160605144607",\N,"16646292","30","wikitext",\N
"845017","0","Bandi_(Star_Trek)","","0","1","0","0.364342973737","20170223014401","20160809004431","584453502","110","wikitext",\N
"845169","0","SAI","","0","1","0","0.348233041516","20170226121731","20161128110525","573189412","48","wikitext",\N
"845211","0","Moscow_Patriarchy","","0","1","0","0.749489817652","20160830004153",\N,"522389077","60","wikitext",\N
"845382","0","Martin_Newland","","0","0","0","0.466870278337","20170129181832","20170129181841","762589159","4527","wikitext",\N
"845414","0","Stephen_Owen_(politician)","","0","0","0","0.503427365098","20170220022838","20170220024236","758043272","7123","wikitext",\N
"845426","0","List_of_Ministers_for_the_Economic_Development_Agency_of_Canada_for_the_Regions_of_Quebec","","0","1","0","0.603774963509082","20151105052956",\N,"165351180","93","wikitext",\N
"845430","0","Minister_for_the_Economic_Development_Agency_of_Canada_for_the_Regions_of_Quebec","","0","1","0","0.9099364317114801","20151105052956",\N,"528784184","93","wikitext",\N
"845580","3","65.42.83.245","","0","0","0","0.457466796719","20130917215615",\N,"260000479","0","wikitext",\N
"845700","0","Riverine","","0","1","0","0.873204677307","20170204153124",\N,"231559918","19","wikitext",\N
"845731","0","Saurashtra_(region)","","0","0","0","0.801491087676","20170223224914","20170223225418","762214882","18050","wikitext",\N
"845976","0","Progress_of_the_State","","0","0","0","0.283393642997","20170202054552","20170202085553","740292482","2856","wikitext",\N
"846039","0","Barry_Kay","","0","0","0","0.473850067926","20170215132225","20170208195810","711536910","5499","wikitext",\N
"846054","0","Carlos_Torres_(astronomer)","","0","0","0","0.853598560604","20170214022823","20161210025446","751082932","6369","wikitext",\N
"846479","0","Diana,_Princess_of_Wales_Memorial_Fountain","","0","0","0","0.8835044339689999","20170223002518","20170223001544","755314516","5800","wikitext",\N
"846599","0","Music_On_A_Long_Thin_Wire","","0","0","0","0.126768391638","20161028012005","20161210025445","720825435","3226","wikitext",\N
"846937","0","Exeter_city","","0","1","0","0.103469807703","20170227114348",\N,"16648016","30","wikitext",\N
"847012","0","Liutger","","0","0","0","0.555335548499","20170108234936","20161231042913","551235462","318","wikitext",\N
"847303","4","Featured_article_candidates/City_status_in_the_United_Kingdom/archive1","","0","0","0","0.366794770754","20150430204647",\N,"219935496","8875","wikitext",\N
"847368","0","List_of_Spanish_territories_in_Morocco","","0","1","0","0.831885463014","20161216034942","20140202211949","593637698","34","wikitext",\N
"847444","0","Hebrew_Christians","","0","1","0","0.739063151991","20170213232612",\N,"416497262","30","wikitext",\N
"847508","0","West_Hampstead_interchange","","0","0","0","0.347631318191","20170301220356","20170301222842","767297464","6948","wikitext",\N
"847541","0","Hrvatska_socijalno_liberalna_stranka","","0","1","1","0.616411297403","20161219212847",\N,"16648560","43","wikitext",\N
"847578","0","Linda_Green","","0","0","0","0.422998706541","20170226001212","20170226001214","767448126","4681","wikitext",\N
"847605","0","Ashutosh_Mukherjee","","0","0","0","0.445898898154","20170225122923","20170225122924","767361064","10695","wikitext",\N
"847683","0","Bow-chaser","","0","1","1","0.7436679688950001","20170207062343",\N,"16648695","23","wikitext",\N
"847712","0","Dr._Shyama_Prasad_Mookerjee","","0","1","0","0.31360982760191897","20170126195216","20141230063938","640201343","36","wikitext",\N
"848052","1","Principality","","0","0","0","0.431030616365","20170228153019","20170228150429","703022860","11599","wikitext",\N
"848408","3","Rannpháirtí_anaithnid_(old)","","0","1","0","0.692984729862","20170214162952",\N,"574002447","31","wikitext",\N
"848697","1","Bird_Macintyre","","0","1","0","0.412974825513526","20170208193432",\N,"212439627","37","wikitext",\N
"848804","4","WikiProject_Aircraft/Categories","","0","0","0","0.887113370414","20170214145133","20170214144750","702266654","10244","wikitext",\N
"848808","14","Fair_use_screenshots","","0","0","0","0.762550313846","20170119092012","20170119092114","548593583","980","wikitext",\N
"849202","1","Rural_sociology","","0","0","0","0.557775110732","20170224231422","20170226062011","572742000","4494","wikitext",\N
"849357","0","Mateja_Kežman","","0","0","0","0.993524368849","20170225134854","20170225140123","754359981","33346","wikitext",\N
"849464","0","Over_(professional_wrestling)","","0","1","0","0.416744848442","20170302000928","20160913053305","479479883","96","wikitext",\N
"849772","0","Soyuz_T-4","","0","0","0","0.01021295181","20170131012908","20170131021038","758325439","5064","wikitext",\N
"849819","0","Variable_Cam_Timing","","0","0","0","0.280612184797","20161106095706","20161210025507","744550306","5334","wikitext",\N
"849974","0","Second_Partition_Treaty","","0","1","0","0.715148266738","20161219074025",\N,"98970438","37","wikitext",\N
"849997","0","Senate_Democratic_Policy_Committee","","0","0","0","0.8120216004609999","20170301184504","20170301185337","758710403","4305","wikitext",\N
"850001","0","Netaji_Subhas_Chandra_Bose_International_Airport","","0","0","0","0.721378749572","20170301224139","20170301224139","768122358","45556","wikitext",\N
"850301","6","Ujprkampuchea.jpg","","0","0","0","0.976618017048219","20170211102443","20170211104111","519849407","639","wikitext",\N
"851058","0","Stephen_R._Mallory","","0","1","1","0.5979065227310001","20170202162039",\N,"16651652","29","wikitext",\N
"851182","14","Soviet_World_War_II_divisions","","0","0","0","0.615874159437","20160623144733","20160623153644","545848318","215","wikitext",\N
"851258","0","John_Preskill","","0","0","0","0.927673718858","20170211151924","20170211170818","718373477","3535","wikitext",\N
"851407","0","Regional_Express_Network","","0","1","0","0.084808266295","20170129023348","20150617174350","667379295","39","wikitext",\N
"851562","0","Alba_(1907_automobile)","","0","0","0","0.127807961371","20170301033602","20170301090211","646545943","537","wikitext",\N
"851629","0","Displaying_corpses","","0","1","0","0.459652535366","20170224180858",\N,"478457015","23","wikitext",\N
"852078","0","Mohammed_al-Qahtani","","0","0","0","0.286756490956","20170218032213","20170220055624","764841884","33399","wikitext",\N
"852467","0","Beam_gun","","0","1","0","0.966465346034","20170213085500",\N,"22109861","20","wikitext",\N
"852529","0","Mark_Eaton_(basketball)","","0","0","0","0.465212654539","20170301221628","20170301223033","764464517","13506","wikitext",\N
"852955","0","Phetchabun_mountain_range","","0","1","0","0.9440994569769999","20151103061839",\N,"32367711","34","wikitext",\N
"853048","0","Roma_Street_railway_station","","0","0","0","0.655455874584","20170224191329","20170224211517","757018683","19604","wikitext",\N
"853068","0","Andrew_C._Greenberg","","0","0","0","0.186327816074","20170120133505","20161231001041","729967949","1979","wikitext",\N
"853119","0","Helen_Baxendale","","0","0","0","0.13272770221","20170218032231","20170220061900","754811738","12405","wikitext",\N
"853361","3","Joeclark","","0","0","0","0.787772266561","20151123124944","20151123124944","691988184","3243","wikitext",\N
"853427","0","Ingo","","0","0","0","0.885656937438","20170301033602","20170301041126","731819626","2086","wikitext",\N
"853686","0","Iraqi_National_Islamic_Resistance","","0","1","0","0.028157525709","20161210192246",\N,"126752250","37","wikitext",\N
"853756","0","Trailer_(vehicle)","","0","0","0","0.44254891595","20170218032232","20170218033422","755170355","15946","wikitext",\N
"853843","0","Death_Comes_for_the_Archbishop","","0","0","0","0.929620157429","20170101185353","20170101193837","756981165","8903","wikitext",\N
"854015","0","John_Godfrey","","0","0","0","0.779803785859","20170209024359","20170209033036","758043650","10759","wikitext",\N
"854199","1","Wisdom_tooth","","0","0","0","0.457584425554","20170224231514","20170225214855","752597927","4255","wikitext",\N
"854254","0","Windowing_systems","","0","1","0","0.069657301563","20170120173609",\N,"16654462","30","wikitext",\N
"854311","3","Feffi","","0","0","0","0.23834578378","20130829035559",\N,"16654514","0","wikitext",\N
"854364","0","Jeanette_Biedermann","","0","0","0","0.040456821695","20170218032232","20170220060949","762141039","17321","wikitext",\N
"854506","0","Kendallville","","0","1","1","0.656157134406","20170209213529",\N,"16654686","35","wikitext",\N
"854629","0",".NET_Framework_3.0","","0","1","0","0.046388512499","20170219175743","20160903034038","487293170","80","wikitext",\N
"854656","0","New_South_Wales_University_of_Technology","","0","1","1","0.250957310317","20170223213308",\N,"16654819","43","wikitext",\N
"854678","0","Aigars_Prūsis","","0","0","0","0.49218763108","20170120133507","20161210025536","701395219","583","wikitext",\N
"854816","0","U.S._Senate_Select_Committee_on_the_Tenth_Census","","0","1","0","0.248377057839","20131027163632",\N,"39836094","58","wikitext",\N
"855172","10","Verify","edit=sysop:move=sysop","0","1","0","0.831697870899","20160927022427","20140717045157","149509108","33","wikitext",\N
"855192","0","Identically_distributed","","0","1","0","0.44329341056","20161206222220",\N,"369642434","70","wikitext",\N
"855413","0","LOGO_channel","","0","1","0","0.788495017949953","20170109021925",\N,"537135765","21","wikitext",\N
"855603","0","List_of_Brownlow_Medal_Winners","","0","1","0","0.0191944809809276","20170223232928","20161128111511","175452156","76","wikitext",\N
"855911","3","Ipsyche","","0","0","1","0.541961866218","20150902054313",\N,"16655905","1103","wikitext",\N
"856076","0","Slylandro","","0","1","0","0.6505060618049999","20160913042526","20160913055313","229875200","67","wikitext",\N
"856157","0","European_Commissioner_Bolkestein","","0","1","1","0.626551381138","20170223113356",\N,"16656099","30","wikitext",\N
"856177","0","National_Security_Council_(Pakistan)","","0","0","0","0.355090230869","20170226180812","20170226180813","767572092","44035","wikitext",\N
"856422","10","Anon","","0","1","0","0.577017815587","20160802015748",\N,"608598579","35","wikitext",\N
"856616","0","Tamil_Nadu_Dr._Ambedkar_Law_University","","0","0","0","0.058292606873","20170221004453","20170221112844","732721082","5104","wikitext",\N
"856661","0","ATC_code_M05","","0","0","0","0.51044099988","20170127185708","20170127191338","755407234","1405","wikitext",\N
"856829","1","List_of_populated_places_in_South_Africa","","0","0","0","0.179235925516","20170224231523","20170227001517","443809003","670","wikitext",\N
"856866","2","GNU","","0","0","0","0.753961068929","20161230222824","20161231062443","691053548","1329","wikitext",\N
"857053","0","Viktor_Ambartsumyan","","0","1","0","0.709371158252","20161012192918",\N,"589870299","33","wikitext",\N
"857119","4","Cleanup/Routine","","0","1","0","0.186785226775","20160502220150",\N,"20507608","42","wikitext",\N
"857168","0","Nicolay_Gennadiyevich_Basov","","0","1","0","0.378958648423626","20161012101756",\N,"16657001","27","wikitext",\N
"857338","1","Mercedes_SLK500","","0","0","1","0.304142340228","20130829035630",\N,"16657155","156","wikitext",\N
"857639","0","RfC","","0","1","0","0.545045327649","20161128062643","20161128111436","177459900","49","wikitext",\N
"857659","0","List_of_rulers_of_Kongo","","0","0","0","0.013717253233","20170210064226","20170210064226","764668969","19793","wikitext",\N
"857704","0","Vladislaus","","0","1","0","0.04099025067","20161224150348",\N,"302234664","23","wikitext",\N
"857919","1","National_Scenic_Trail","","0","0","0","0.258961545424","20170224231523","20170227002852","617808438","2892","wikitext",\N
"857982","0","Akachan_to_Boku","","0","1","0","0.291367419665","20161218071115","20150614120057","666893924","23","wikitext",\N
"858169","0","Walter_Halloran","","0","0","0","0.432312432412","20161106102141","20161101054124","745426171","4267","wikitext",\N
"858324","0","Car_tax","","0","1","0","0.8983091674270001","20161221163717","20161216161653","389507863","51","wikitext",\N
"858500","0","Transfigure","","0","1","0","0.9075924614009999","20160702010347",\N,"69398680","29","wikitext",\N
"858672","0","Play_(album)","","0","1","0","0.29238969021699396","20170125150555","20170104002500","745846793","61","wikitext",\N
"858795","0","Ugg_boots","","0","0","0","0.037665592058","20170227235515","20170227235516","767791302","31465","wikitext",\N
"858940","3","212.0.138.14","","0","0","0","0.604384034222","20130917225153",\N,"260132931","0","wikitext",\N
"858974","0","James_Alfred_Wight","","0","1","1","0.20236058077","20170218194503",\N,"16658595","27","wikitext",\N
"859022","0","Morris_water_navigation_task","","0","0","0","0.562201025692","20170224231638","20170224233027","753390151","13776","wikitext",\N
"859044","1","Liberalism/old_version_usages","","0","0","1","0.540816445621","20160605192025",\N,"16658660","2945","wikitext",\N
"859065","0","Hawaii's_1st_congressional_district","","0","0","0","0.6096910175910001","20170219050543","20170219050545","766259356","36517","wikitext",\N
"859080","0","Fatou","","0","0","0","0.753051325564","20170129152823","20170216201037","660501369","2876","wikitext",\N
"859197","0","Indoor_arena","","0","1","0","0.096341132231","20170220011736",\N,"236359099","19","wikitext",\N
"859211","0","Manchester_Central_Convention_Complex","","0","0","0","0.295988808524","20170218032345","20170219091623","753901732","15434","wikitext",\N
"859241","0","Landru_(film)","","0","0","0","0.263687530655","20170219212546","20170209230803","762755970","3521","wikitext",\N
"859679","5","WikiProject_Television_Stations/Archive_4","","0","0","0","0.343001654997","20161230223121","20161230160930","300979800","76032","wikitext",\N
"859699","0","Aspidelaps","","0","0","0","0.24578142131","20170208103256","20170208102053","739690877","2852","wikitext",\N
"859990","0","Evan_Thornley","","0","0","0","0.181992147668","20161228041408","20161228041409","756998589","8021","wikitext",\N
"860184","0","Antiderivation","","0","1","0","0.553833657202","20160924212445","20140215172158","595608759","66","wikitext",\N
"860315","0","Pushpapura","","0","1","0","0.8982199849089999","20170228093300",\N,"244182807","19","wikitext",\N
"860333","0","Neo-Confederate","","0","0","0","0.5905802760230001","20170218032533","20170218033002","759005886","32605","wikitext",\N
"860394","14","Winona_County,_Minnesota","","0","0","0","0.311265848722","20170218032533","20170218213553","546868007","73","wikitext",\N
"860510","0","Geography_of_association_football","","0","0","0","0.565362842085","20170228202228","20170228202605","767655548","72847","wikitext",\N
"860668","0","Microcar_(brand)","","0","0","0","0.5783544083030001","20170218032533","20170218035414","738764935","3671","wikitext",\N
"860866","1","Carbon_paper","","0","0","0","0.533304687838","20151107064743","20151107064746","689448582","4795","wikitext",\N
"861100","0","Branding_Strategy","","0","1","0","0.258197639258","20170301074109",\N,"16660462","19","wikitext",\N
"861185","0","Amalie_von_Kretschmann","","0","1","1","0.485102565254","20161022121516",\N,"16660535","24","wikitext",\N
"861210","1","DIN_connector","","0","0","0","0.7942157438","20170224231643","20170227003057","728476366","10701","wikitext",\N
"861409","0","CHRP","","0","0","0","0.266411665951","20170108235152","20161231092758","611506004","572","wikitext",\N
"861416","3","Mateo_SA","","0","0","0","0.6069969398","20170207080210","20161231020819","691987880","43585","wikitext",\N
"861421","0","Lauren_Weinstein","","0","0","0","0.254030639542295","20170226012452","20170226030625","485652208","238","wikitext",\N
"861523","0","InfraGard","","0","0","0","0.338404195541","20170217143026","20170220191002","765978156","16365","wikitext",\N
"861686","0","Tyrone_Guthrie","","0","0","0","0.246719990041","20170222201755","20170219094945","743294847","10518","wikitext",\N
"862123","0","Ford_351_Windsor","","0","1","0","0.065494083364","20170216003035",\N,"16661338","38","wikitext",\N
"862345","1","Baryte","","0","0","0","0.322241719962","20170224231643","20170225032150","583326278","5218","wikitext",\N
"862358","1","Chaleur_Bay","","0","0","0","0.938348001772","20170224231643","20170225074952","679389809","11991","wikitext",\N
"862566","14","Ethiopian_athletes","","0","0","0","0.351651265915","20170218203110","20170219114943","758296158","262","wikitext",\N
"862915","0","Mixed_receptive-expressive_language_disorder","","0","0","0","0.9825598513630001","20170210061646","20170210064944","703534750","2757","wikitext",\N
"863020","0","Zinc_Sulphate","","0","1","1","0.202345778794","20170204035043",\N,"16662118","26","wikitext",\N
"863031","1","Drzymała's_wagon","","0","0","0","0.425999939174","20170224231644","20170227002412","581906863","3778","wikitext",\N
"863165","0","Leasehold_estate","","0","0","0","0.383338894874","20170212074146","20170212074521","761602807","17820","wikitext",\N
"863317","1","Pontryagin_class","","0","0","0","0.027689510038","20170217165107","20170217165649","304369445","912","wikitext",\N
"863669","14","Funnel-web_spiders","","0","0","0","0.644224236088","20160427190037","20151221195223","696228519","145","wikitext",\N
"863723","0","Scottish_term_days","","0","0","0","0.9331672936369999","20170227101303","20161101054913","727811954","4380","wikitext",\N
"863838","0","Ange","","0","0","0","0.760933575109","20170301033618","20170301041437","759389150","6626","wikitext",\N
"863888","0","Judge_Holden","","0","0","0","0.337126628187","20161230223600","20161230224012","752579777","5362","wikitext",\N
