"159807622","Educational_institution_disambiguation_pages","2941","0","0"
"39817","Actinides","66","17","1"
"86941","Chemical_elements","260","130","0"
"217239","Neptunium","9","2","0"
"224480","Nuclear_materials","81","8","0"
"152935777","Pages_with_login_required_references_or_sources","2886","0","2"
"304072","Synthetic_elements","30","1","0"
"148448123","Articles_with_unsourced_statements_from_February_2016","5262","0","0"
"246811757","Geography_of_Micronesia_by_country","10","6","0"
"215180834","Geography_of_Oceania_by_territory_or_dependency","13","12","0"
"144375","Geography_of_the_Northern_Mariana_Islands","17","7","0"
"412425","1930_in_science","19","7","0"
"246846431","Articles_needing_cleanup_from_December_2016","267","0","0"
"57570081","Articles_with_dead_external_links_from_January_2011","264","0","0"
"246846489","Cleanup_tagged_articles_with_a_reason_field_from_December_2016","146","0","0"
"106754","Dark_matter","44","2","0"
"207830882","Elementary_particles","25","4","0"
"125771","Exotic_matter","31","1","0"
"184327","Leptons","18","2","0"
"692698","Neutrinos","19","3","0"
"246846426","Wikipedia_pages_needing_cleanup_from_December_2016","146","0","0"
"578756","Agroecology","47","8","0"
"385567","Articles_needing_additional_references_from_May_2009","1819","0","0"
"149573","Grasslands","46","8","0"
"25749911","Habitat","129","7","0"
"181354","Land_management","113","20","0"
"181365","Land_use","67","12","0"
"188520","Livestock","183","20","0"
"317958","Sustainable_agriculture","189","15","0"
"246821331","Articles_needing_POV-check_from_November_2016","31","0","0"
"97819","Complex_volcanoes","95","2","0"
"209403","Mountains_on_Mars","34","0","0"
"246780401","Polygenetic_shield_volcanoes","123","2","0"
"323729","Tharsis_quadrangle","23","0","0"
"348619","Volcanoes_of_Mars","25","0","0"
"173851335","Pages_with_citations_having_bare_URLs","26615","0","3"
"742521","Satellite_ground_stations","38","0","0"
"321527","Telecommunications_in_China","11","5","0"
"575007","Wikipedia_articles_incorporating_text_from_the_Library_of_Congress_Country_Studies","887","0","1"
"14521","1859_births","2340","0","0"
"18056","1919_deaths","2073","1","0"
"2598575","19th-century_Austrian_writers","45","4","0"
"80505162","20th-century_Austrian_writers","65","8","0"
"50632","Aphorists","70","0","0"
"702395","Articles_needing_additional_references_from_December_2011","2099","0","0"
"57948","Austrian_Jews","760","13","0"
"230224738","Austrian_male_writers","373","8","0"
"246819534","Burials_at_the_Vienna_Central_Cemetery","124","0","0"
"159567039","Writers_from_Vienna","218","0","0"
"367539","Young_Vienna","9","0","0"
"58360962","1960s_science_fiction_novels","238","1","0"
"246755401","1965_American_novels","77","0","0"
"388264","American_science_fiction_novels","1557","29","0"
"246638187","Climate_change_novels","10","0","0"
"241046567","Cyborgs_in_literature","31","0","0"
"191422809","Doubleday_(publisher)_books","677","3","0"
"115356","Dystopian_novels","384","13","0"
"219414033","God_portrayed_in_fiction","103","1","0"
"25872538","Holography_in_fiction","61","4","0"
"196065","Mars_in_fiction","198","8","0"
"233776382","Metaphysical_fiction_novels","11","0","0"
"207782","Moon_in_fiction","164","3","0"
"140044929","Novels_about_drugs","33","1","0"
"224163","Novels_by_Philip_K._Dick","50","0","0"
"190802568","Proxima_Centauri_in_fiction","17","0","0"
"256522","Psychedelic_literature","22","1","0"
"246561566","Psychotherapy_in_fiction","36","3","0"
"264226","Religion_in_science_fiction","122","3","0"
"504143","Superhuman_features_or_abilities_in_fiction","26","7","0"
"137642001","Time_in_fiction","26","6","0"
"4563","1304_births","23","0","0"
"5263","1374_deaths","40","0","0"
"246607895","14th-century_Italian_poets","12","3","0"
"190304388","14th-century_Italian_writers","15","4","0"
"615300","14th-century_Latin_writers","45","5","0"
"645930","14th-century_historians","78","2","0"
"246584081","14th_century_in_the_Republic_of_Florence","24","11","0"
"205068060","AC_with_16_elements","108","0","0"
"67157","Bibliophiles","93","2","0"
"69972","Book_and_manuscript_collectors","72","1","0"
"89189","Christian_humanists","47","0","0"
"171275","Italian_Renaissance_humanists","184","3","0"
"171276","Italian_Renaissance_writers","55","3","0"
"240460321","Italian_male_poets","442","1","0"
"182408","Late_Middle_Ages","30","11","0"
"198682989","Medieval_Italian_writers","8","4","0"
"198499","Medieval_Latin_poets","81","1","0"
"355959","People_from_Arezzo","81","2","0"
"788278","Petrarch","21","1","0"
"33932979","Renaissance_Latin-language_writers","52","2","0"
"265933","Rhetoricians","56","11","0"
"268965","Roman_Catholic_writers","430","12","0"
"129265177","Use_mdy_dates_from_March_2013","903","0","0"
"676698","Wikipedia_articles_needing_clarification_from_May_2009","119","0","0"
"255640","Propellers","31","0","0"
"402483","Swedish_inventions","37","1","0"
"161442625","Watercraft_components","65","4","0"
"192227991","Articles_needing_additional_references_from_October_2014","2486","0","0"
"257401","Publishing_company_stubs","366","4","0"
"268185","Role-playing_game_publishing_companies","156","6","0"
"268187","Role-playing_game_stubs","228","2","0"
"297868","United_Kingdom_company_stubs","531","13","0"
"184113131","Articles_to_be_expanded_from_August_2013","892","0","0"
"258255","Quantum_models","32","0","0"
"185945338","Articles_containing_Albanian-language_text","1998","0","0"
"185079532","Articles_containing_Bosnian-language_text","287","0","0"
"30959513","Articles_containing_Bulgarian-language_text","7581","0","0"
"185084124","Articles_containing_Croatian-language_text","2313","0","0"
"30959558","Articles_containing_Czech-language_text","2257","0","0"
"30959607","Articles_containing_Danish-language_text","2670","0","0"
"30960488","Articles_containing_Estonian-language_text","1320","0","0"
"30959766","Articles_containing_Finnish-language_text","2761","0","0"
"30959506","Articles_containing_Greek-language_text","17352","2","0"
"30961741","Articles_containing_Hungarian-language_text","6249","0","0"
"184916919","Articles_containing_Icelandic-language_text","565","0","0"
"30959621","Articles_containing_Irish-language_text","9073","2","0"
"185103405","Articles_containing_Latvian-language_text","1561","0","0"
"185101532","Articles_containing_Lithuanian-language_text","1254","0","0"
"185102337","Articles_containing_Macedonian-language_text","1987","0","0"
"185102091","Articles_containing_Maltese-language_text","470","0","0"
"185103148","Articles_containing_Norwegian-language_text","4869","2","0"
"185113528","Articles_containing_Serbian-language_text","9526","0","0"
"185114366","Articles_containing_Slovak-language_text","1120","0","0"
"30959874","Articles_containing_Slovene-language_text","3441","0","0"
"184909290","Articles_containing_Swedish-language_text","4576","0","0"
"184906592","Articles_containing_Turkish-language_text","5399","1","0"
"820547","Articles_needing_additional_references_from_September_2011","1843","0","0"
"233648","Pan-European_political_parties","49","13","0"
"235212","Party_of_European_Socialists","9","5","0"
"250044","Political_parties_established_in_1953","40","1","0"
"250064","Political_parties_established_in_1973","86","2","0"
"250083","Political_parties_established_in_1992","164","5","0"
"644092","Social_democratic_parties","271","16","0"
"284804","Socialist_International","87","4","0"
"70736972","Use_dmy_dates_from_April_2011","5817","0","0"
"14908","1867_introductions","16","3","0"
"53896743","All_Wikipedia_articles_written_in_Canadian_English","3451","0","0"
"148247","Government_of_Canada","101","29","0"
"254218","Prime_Ministers_of_Canada","43","13","0"
"241721438","Use_Canadian_English_from_November_2015","34","0","0"
"219109330","Use_mdy_dates_from_November_2015","1459","0","0"
"31984","230_deaths","11","0","0"
"624453","3rd-century_Christian_saints","95","1","0"
"616439","3rd-century_Romans","353","2","0"
"616606","3rd-century_archbishops","25","2","0"
"223984646","3rd-century_popes","15","0","0"
"171919","Italian_popes","186","2","0"
"171986","Italian_saints","166","5","0"
"233881","Papal_saints","83","0","0"
"242511","People_from_Rome","717","8","0"
"62475931","Use_dmy_dates_from_February_2011","6032","0","0"
"2255","1042_births","6","0","0"
"2618","1099_deaths","14","0","0"
"625428","11th-century_French_people","66","1","0"
"223987099","11th-century_popes","21","1","0"
"368653","All_articles_needing_style_editing","15883","0","0"
"246662916","Articles_covered_by_WikiProject_Wikify_from_June_2016","2060","0","0"
"243082983","Beatified_popes","10","0","0"
"145993738","Benedictine_beatified_people","9","0","0"
"827653","Benedictine_popes","11","0","0"
"524287","Cardinal-bishops_of_Ostia","94","0","0"
"738395","Christians_of_the_First_Crusade","102","0","0"
"93054","Cluniacs","28","0","0"
"385976","Critics_of_Islam","266","6","0"
"110716","Diplomats_of_the_Holy_See","353","8","0"
"119195366","French_beatified_people","96","0","0"
"139996","French_popes","17","0","0"
"576226","House_of_Châtillon","19","0","0"
"246533228","Pages_using_S-rel_template_with_ca_parameter","6060","0","0"
"241027","People_from_Marne","56","4","0"
"120127682","Pope_Urban_II","2","1","0"
"246765812","Wikipedia_articles_needing_style_editing_from_September_2016","216","0","0"
"246663198","Wikipedia_introduction_cleanup_from_June_2016","356","0","0"
"3402","1187_deaths","26","0","0"
"625337","12th-century_Italian_people","134","2","0"
"617238","12th-century_Roman_Catholic_archbishops","116","1","0"
"223987466","12th-century_popes","19","2","0"
"51739","Archbishops_of_Milan","82","0","0"
"244488","People_from_the_Province_of_Milan","160","5","0"
"251612","Popes","300","29","0"
"286516","Sorting_algorithms","74","5","0"
"293009","Stable_sorts","17","0","0"
"50454","Antimatter","21","0","0"
"258244","Quantum_electrodynamics","30","0","0"
"15746","1886_births","3931","0","0"
"23921","1973_deaths","3734","0","1"
"8581774","American_silversmiths","67","1","0"
"246803500","Artists_from_Los_Angeles","400","1","0"
"246618600","People_from_Pacoima,_Los_Angeles","12","0","0"
"3205","1165_births","23","0","0"
"3792","1223_deaths","32","0","0"
"625429","12th-century_French_people","139","1","0"
"784876","12th-century_monarchs_in_Europe","52","8","0"
"625430","13th-century_French_people","234","4","0"
"784895","13th-century_monarchs_in_Europe","71","8","1"
"8450841","Burials_at_the_Basilica_of_St_Denis","70","0","0"
"36301519","Christians_of_the_Children's_Crusade","1","0","0"
"738388","Christians_of_the_Fifth_Crusade","55","0","0"
"738390","Christians_of_the_Third_Crusade","78","0","0"
"101375","Counts_of_Vermandois","7","2","0"
"160138","House_of_Capet","69","1","0"
"178456","Kings_of_France","46","8","0"
"754191","Male_Shakespearean_characters","153","1","0"
"16298827","People_from_Gonesse","7","0","0"
"42387623","Regents_of_Brittany","9","0","0"
"268836","Roman_Catholic_monarchs","541","13","0"
"77532097","Use_dmy_dates_from_May_2011","7966","0","0"
"15178","1873_introductions","16","2","0"
"46678","American_inventions","607","13","0"
"185086335","Articles_containing_Catalan-language_text","1080","0","0"
"533001","Articles_needing_additional_references_from_December_2014","2735","0","0"
"217438904","CS1_Finnish-language_sources_(fi)","4997","0","0"
"217439158","CS1_Romanian-language_sources_(ro)","3541","0","0"
"763282","Computer_keyboards","89","4","0"
"141342579","Latin-script_keyboard_layouts","20","1","0"
"199082390","Wikipedia_articles_needing_clarification_from_December_2014","451","0","0"
"224427278","Articles_to_be_expanded_from_February_2015","1486","0","0"
"66091123","Articles_to_be_expanded_from_March_2011","645","0","0"
"141225","Group_theory","257","25","0"
"182594","Latin_squares","21","2","0"
"519504","Non-associative_algebra","28","1","0"
"109198","Demographics_of_Rwanda","5","4","0"
"704393","All_Wikipedia_FA-Class_vital_articles","452","0","0"
"246597786","FA-Class_North_American_military_history_articles","285","0","0"
"126873","FA-Class_United_States_military_history_articles","271","0","0"
"126906","FA-Class_World_War_II_articles","347","0","0"
"126928","FA-Class_biography_(military)_articles","325","0","0"
"126932","FA-Class_biography_(science_and_academia)_articles","74","0","0"
"123073","FA-Class_biography_articles","1261","10","0"
"126983","FA-Class_history_of_science_articles","49","0","0"
"1256","FA-Class_military_history_articles","958","2","0"
"246676846","FA-Class_military_science,_technology,_and_theory_articles","64","0","0"
"142756517","FA-Class_nanotechnology_selected_content","2","0","0"
"127017","FA-Class_physics_articles","61","0","0"
"458824","FA-Class_physics_articles_of_Top-importance","14","0","0"
"684065","FA-Class_physics_biographies_articles","18","0","0"
"1258","FA-Class_weaponry_articles","36","0","0"
"637220","Featured_articles_that_have_appeared_on_the_main_page","4726","0","0"
"83583639","High-importance_biography_(science_and_academia)_articles","399","0","0"
"202696","Mid-importance_history_of_science_articles","515","0","0"
"144","Military_biography_work_group_articles","55533","5","0"
"246676764","Military_science,_technology,_and_theory_task_force_articles","13980","2","0"
"246580693","North_American_military_history_task_force_articles","61028","2","0"
"679981","Physics_biographies_articles","4536","1","0"
"222806","Science_and_academia_work_group_articles","61533","3","0"
"309171","Top-importance_physics_articles","241","4","0"
"222","United_States_military_history_task_force_articles","57684","3","0"
"1263","Weaponry_task_force_articles","8856","2","0"
"56511","WikiProject_History_of_Science_articles","3563","3","0"
"588509","Wikipedia_Did_you_know_articles_that_are_featured_articles","1442","0","0"
"6961399","Wikipedia_FA-Class_level-4_vital_articles","363","0","0"
"49626054","Wikipedia_FA-Class_vital_articles_in_People","147","0","0"
"1549","Wikipedia_featured_articles","4939","10","0"
"1541","Wikipedia_former_featured_articles","1100","1","0"
"1453","World_War_II_task_force_articles","45944","2","0"
"152808072","Lists_of_Russian_people_by_occupation","46","6","0"
"187782","Lists_of_poets_by_language","50","0","0"
"46098","Russian_poets","390","13","0"
"272205","Russian_writers","422","36","0"
"288410","Soviet_poets","172","2","0"
"288460","Soviet_writers","177","17","0"
"704336","All_Wikipedia_vital_articles_in_Art","694","0","0"
"59949","B-Class_British_crime-related_articles","62","0","0"
"60399","B-Class_Middle_Ages_articles","898","0","0"
"675857","B-Class_Nottinghamshire_articles","33","0","0"
"60826","B-Class_Yorkshire_articles","273","0","0"
"60852","B-Class_biography_(peerage)_articles","370","0","0"
"60923","B-Class_history_articles","1441","1","0"
"108981","Delisted_good_articles","2238","0","0"
"556343","High-importance_Yorkshire_articles","299","0","0"
"83583975","High-importance_biography_(peerage)_articles","78","0","0"
"46141486","Mid-importance_British_crime-related_articles","80","0","0"
"44155","Old_requests_for_peer_review","12447","132","0"
"506397","Peerage_and_Baronetage_work_group_articles","13860","4","0"
"675858","Top-importance_Nottinghamshire_articles","9","0","0"
"298666","WikiProject_Yorkshire_articles","17063","4","0"
"704339","Wikipedia_B-Class_vital_articles_in_Art","226","0","0"
"122061402","Wikipedia_articles_that_use_British_English","7201","1","0"
"14353871","Wikipedia_level-4_vital_articles_in_Art","639","0","0"
"298910","Wikipedia_pages_referenced_by_the_press","3014","1","2"
"204165880","Articles_needing_additional_references_from_April_2015","3777","0","0"
"97703","Competitive_dance","33","4","0"
"135144","Folk_music_genres","27","6","0"
"169511","Irish_dances","14","1","0"
"169571","Irish_folk_music","35","6","0"
"258399","Quebec_music","24","8","0"
"276503","Scottish_country_dance","27","0","0"
"24551","1977_introductions","69","10","0"
"773","20th_Century_Fox_films","1949","20","0"
"40401","Adventure_films_by_series","34","18","0"
"815740","All_Wikipedia_articles_with_plot_summary_needing_attention","4732","0","0"
"246846628","Articles_to_be_merged_from_December_2016","411","0","0"
"111479","Disney_franchises","107","64","0"
"112284497","Elstree_Studios_films","676","0","0"
"123222","Epic_films","30","10","0"
"246541328","Films_adapted_into_comics","354","0","0"
"246541336","Films_adapted_into_novels","28","0","0"
"246541307","Films_adapted_into_radio_programs","13","0","0"
"246541330","Films_adapted_into_television_programs","164","0","0"
"246541329","Films_adapted_into_video_games","57","0","0"
"191097","Lucasfilm_films","35","3","0"
"250661","Politics_in_fiction","36","14","0"
"275913","Science_fiction_by_franchise","127","109","0"
"275941","Science_fiction_films_by_series","84","44","0"
"353208","Space_opera","91","19","0"
"293330","Star_Wars","46","13","0"
"246541260","Telekinesis_in_film","46","0","0"
"97549291","Wars_in_fiction","108","56","0"
"246765883","Wikipedia_articles_with_plot_summary_needing_attention_from_September_2016","81","0","0"
"246624429","Works_set_in_fictional_galaxies","4","3","0"
"529676","1970s_economic_history","43","13","0"
"697163","Articles_with_unsourced_statements_from_April_2008","1498","0","0"
"166852","Inflation","85","3","0"
"192351","Macroeconomics","42","14","0"
"249724","Political_economy","49","8","0"
"427992","Unemployment","72","7","0"
"149463710","Use_British_English_from_September_2012","1321","0","0"
"105075772","Use_dmy_dates_from_September_2012","5527","0","0"
"638672","Articles_containing_potentially_dated_statements_from_2010","3463","12","0"
"4921","Articles_needing_additional_references_from_August_2007","1152","0","0"
"184706332","Articles_with_Swedish-language_external_links","3881","0","0"
"27168565","Articles_with_unsourced_statements_from_May_2011","2699","0","0"
"697169","Articles_with_unsourced_statements_from_November_2008","1654","0","0"
"709207","Articles_with_unsourced_statements_from_November_2011","3079","0","0"
"109207","Demographics_of_Sweden","10","3","0"
"246815547","Webarchive_template_archiveis_links","569","0","0"
"49270","Anglo-American_playing_card_games","98","3","0"
"351458","Articles_needing_additional_references_from_April_2009","1685","0","0"
"145971","German_playing_card_games","16","0","0"
"525160","Schafkopf","4","0","0"
"225200319","All_articles_with_links_needing_disambiguation","6901","0","0"
"167660314","Articles_needing_additional_references_from_March_2015","3261","0","0"
"246846560","Articles_with_links_needing_disambiguation_from_December_2016","906","0","0"
"28958798","Placename_element_etymologies","46","0","0"
"407918","Requests_for_audio_pronunciation_(English)","41","1","0"
"49617097","Types_of_country_subdivisions","312","40","0"
"246915076","Use_dmy_dates_from_February_2017","9077","0","0"
"246630433","Edsger_W._Dijkstra","45","3","0"
"158207","History_of_software","95","16","0"
"220641214","Pages_incorrectly_using_the_quote_template","558","0","0"
"285111","Software_quality","59","6","0"
"246689360","11th-century_BCE_Hebrew_people","11","1","0"
"61254404","11th-century_BC_biblical_rulers","6","0","0"
"48824","Ancient_people_who_committed_suicide","21","4","0"
"246629205","Biblical_people_in_Islam","55","0","0"
"43817962","Books_of_Samuel","53","4","0"
"575160","David","57","4","1"
"138096","Founding_monarchs","50","1","0"
"154076","Hebrew_Bible_people","338","17","0"
"178502","Kings_of_ancient_Israel","78","2","0"
"178503","Kings_of_ancient_Judah","72","0","0"
"53170876","Male_suicides","1131","5","0"
"255664","Prophets_of_the_Hebrew_Bible","88","10","0"
"270742","Royalty_who_committed_suicide","35","2","0"
"113526374","Wikipedia_articles_incorporating_a_citation_from_the_1906_Jewish_Encyclopedia","2090","3","0"
"608325","Wikipedia_articles_incorporating_text_from_the_1906_Jewish_Encyclopedia","2025","0","0"
"19418","1934_births","7110","0","0"
"29600","2004_deaths","5717","1","0"
"246592312","20th-century_saxophonists","508","1","0"
"46715","American_jazz_soprano_saxophonists","41","0","0"
"58784","Avant-garde_jazz_musicians","248","1","0"
"801712","BYG_Actuel_artists","26","0","0"
"774157","Candid_Records_artists","46","0","0"
"191959485","Cavity_Search_Records_artists","9","0","0"
"246765656","Deaths_from_cancer_in_Massachusetts","123","0","0"
"112594","Dixieland_jazz_musicians","57","3","0"
"756998","ESP-Disk_artists","42","0","0"
"174275","Jazz_soprano_saxophonists","25","1","0"
"545","MacArthur_Fellows","921","0","1"
"794415","Novus_Records_artists","13","0","0"
"740967","Prestige_Records_artists","130","0","0"
"308011","RCA_Records_artists","346","5","0"
"807155","Tzadik_Records_artists","114","0","0"
"629772","Verve_Records_artists","142","2","0"
"17293","1909_births","5396","0","0"
"27294","1994_deaths","4732","1","0"
"46127","American_computer_scientists","1263","2","0"
"47687","Amherst_College_alumni","663","4","0"
"193837548","Computability_theorists","10","0","0"
"151079","Guggenheim_Fellows","6536","0","0"
"153468075","Institute_for_Advanced_Study_visiting_scholars","309","0","0"
"650132","Intuitionism","17","0","0"
"213954","National_Medal_of_Science_laureates","450","0","0"
"239761","People_from_Hartford,_Connecticut","216","7","0"
"246644742","Princeton_University_alumni,_1930–39","126","0","0"
"777790","University_of_Wisconsin–Madison_faculty","705","2","0"
"59354247","Redirects_from_trademarks","66","3","0"
"666399","1959_ships","78","0","0"
"23507","1970_in_the_Soviet_Union","51","9","0"
"617542","Articles_needing_additional_references_from_January_2013","4332","0","0"
"93783","Cold_War_submarines_of_the_Soviet_Union","68","0","0"
"747515","Lost_submarines_of_the_Soviet_Union","17","0","0"
"195626","Maritime_incidents_in_1960","28","0","0"
"195636","Maritime_incidents_in_1970","46","0","0"
"195691","Maritime_incidents_in_Spain","20","1","0"
"75786935","Maritime_incidents_in_the_Soviet_Union","20","1","0"
"170368538","November-class_submarines","7","0","0"
"234311206","Nuclear_submarines_of_the_Soviet_Navy","23","10","0"
"19443868","Ship_infoboxes_without_an_image","10375","0","0"
"744493","Ships_built_in_the_Soviet_Union","168","8","0"
"281134","Shipwrecks_of_the_Biscay_coast","53","0","0"
"288445","Soviet_submarine_accidents","27","3","0"
"139061752","Sunken_nuclear_submarines","9","0","0"
"25248","1982_National_Football_League_season","8","1","0"
"135178974","Commons_category_template_with_no_category_set","10215","0","0"
"179043177","Commons_category_without_a_link_on_Wikidata","75635","39197","0"
"246876384","January_1983_sports_events","8","0","0"
"813399","Miami_Dolphins_postseason","6","0","0"
"246565372","Sports_competitions_in_California","90","20","0"
"813268","Sports_in_Pasadena,_California","15","0","0"
"313155","Super_Bowl","76","13","0"
"129747952","Use_mdy_dates_from_November_2013","6192","0","0"
"811848","Washington_Redskins_postseason","11","0","0"
"20730","1948_births","10992","0","0"
"246881357","21st-century_Israeli_politicians","389","6","0"
"246796199","All_BLP_articles_lacking_sources","92856","0","0"
"184910253","Articles_containing_Hebrew-language_text","12170","3","0"
"119335691","BLP_articles_lacking_sources_from_February_2012","865","0","0"
"87674","Chiefs_of_Staff_of_the_Israel_Defense_Forces","24","0","0"
"148148","Government_ministers_of_Israel","283","15","0"
"340255","Iranian_Jews","98","7","0"
"218208961","Iranian_diaspora_political_office-holders","33","0","0"
"89050901","Iranian_emigrants_to_Israel","19","0","0"
"170776","Israeli_Jews","2669","8","0"
"202465445","Israeli_people_of_Iranian-Jewish_descent","40","0","0"
"40472291","Kadima_politicians","58","0","0"
"230121953","Members_of_the_17th_Knesset_(2006–09)","135","0","0"
"230121954","Members_of_the_18th_Knesset_(2009–13)","135","0","0"
"230121319","Members_of_the_19th_Knesset_(2013–15)","129","0","0"
"173816030","Ministers_of_Defense_of_Israel","18","0","0"
"13419853","People_from_Eilat","16","2","0"
"243406","People_from_Tehran","813","3","0"
"132381187","Use_dmy_dates_from_January_2013","5788","0","0"
"33108","360s_births","11","8","0"
"33662","420s_deaths","16","10","0"
"623651","4th-century_Christians","65","8","0"
"616441","4th-century_Romans","552","4","0"
"614907","4th-century_writers","62","8","0"
"623650","5th-century_Christians","72","7","0"
"616442","5th-century_Romans","189","3","0"
"661333","5th-century_historians","23","0","0"
"614906","5th-century_writers","51","7","0"
"89176","Christian_hagiographers","76","1","0"
"89441","Christian_writers","608","12","0"
"33932644","Late_Antique_Latin-language_writers","88","0","0"
"775715","Latin_historians","52","2","0"
"245480810","People_from_Roman_Gaul","43","6","0"
"312965","Sulpicii","32","0","0"
"44356","Alphabets","98","25","3"
"246795280","Articles_containing_unknown_ISO_639_language_template","1312","0","0"
"57851951","Berberism","17","6","0"
"217438726","CS1_Arabic-language_sources_(ar)","2015","0","0"
"217441789","CS1_uses_Arabic-language_script_(ar)","471","0","0"
"214010492","Scripts_encoded_in_Unicode_4.1","8","0","0"
"277282","Scripts_with_ISO_15924_four-letter_codes","217","12","0"
"299993","Tuareg","103","8","0"
"226353049","Writing_systems_derived_from_the_Phoenician","12","10","0"
"308160","Writing_systems_of_Africa","49","2","0"
"608178","Articles_needing_additional_references_from_May_2011","1933","0","0"
"165028257","Articles_with_dead_external_links_from_October_2013","776","0","0"
"736387","Articles_with_unsourced_statements_from_May_2014","3801","0","0"
"226054127","EngvarB_from_October_2015","670","0","0"
"157982","History_of_Thailand","111","25","0"
"119270656","Use_dmy_dates_from_October_2015","10648","0","0"
"202955988","Wikipedia_articles_in_need_of_updating_from_April_2014","169","0","0"
"235272471","Wikipedia_articles_needing_clarification_from_June_2015","461","0","0"
"184707976","Articles_with_Turkish-language_external_links","4155","1","0"
"217438701","CS1_Turkish-language_sources_(tr)","5545","0","1"
"109209","Demographics_of_Turkey","15","3","0"
"104428","Cycling","102","33","0"
"246681005","Endurance_and_trail_riding","15","0","0"
"166264","Individual_sports","205","71","0"
"170","Mountain_biking","46","13","0"
"229556091","Articles_lacking_in-text_citations_from_April_2015","658","0","0"
"129662","Feudal_duties","19","0","0"
"773356","Medieval_economics","95","19","0"
"358019","Property_taxes","35","1","0"
"304757","Taxation_in_France","26","1","0"
"216203811","Taxation_in_medieval_England","17","0","0"
"182477874","Wikipedia_articles_incorporating_text_from_EB9","11","0","0"
"187531979","Wikipedia_articles_incorporating_text_from_EB9_with_a_vb_parameter","11","0","0"
"37104246","Articles_with_inconsistent_citation_formats","2900","0","0"
"109028","Deltahedra","9","0","0"
"537995","Individual_graphs","91","0","0"
"248191","Platonic_solids","10","0","0"
"254695","Prismatoid_polyhedra","66","0","0"
"257978","Pyramids_and_bipyramids","28","0","0"
"278092","Self-dual_polyhedra","10","0","0"
"66038610","Use_dmy_dates_from_March_2011","4184","0","0"
"20807","1948_introductions","46","8","0"
"655826","Anti-acne_preparations","41","0","0"
"13030085","Articles_needing_additional_references_from_January_2011","2152","0","0"
"9168519","Articles_with_unsourced_statements_from_January_2011","3015","0","0"
"81903","Cancer_research","126","3","0"
"82669","Carboxamides","317","14","0"
"230299944","Drugs_with_non-standard_legal_status","1521","0","0"
"23994891","Otologicals","22","0","0"
"246667872","Template:drugs.com_link_with_non-standard_subpage","2315","0","0"
"310831","Tetracycline_antibiotics","16","0","0"
"430296","World_Health_Organization_essential_medicines","412","1","0"
"109735737","Elementary_shapes","29","4","0"
"331633","Triangle_geometry","97","4","0"
"299180","Triangles","54","2","0"
"186800260","Use_dmy_dates_from_August_2014","16643","0","0"
"218008512","Articles_with_unsourced_statements_from_August_2015","5110","0","0"
"183031276","Astronomical_hypotheses","33","5","0"
"593495","Ceres_(dwarf_planet)","13","2","0"
"432883","Discoveries_by_Johann_Elert_Bode","3","0","0"
"225133","Obsolete_scientific_theories","117","13","0"
"248008","Planets","28","15","0"
"302469","Uranus","22","4","0"
"40517273","Use_dmy_dates_from_September_2010","8823","0","0"
"293909","Start-Class_Indigenous_peoples_of_North_America_articles","3614","0","0"
"296516","WikiProject_Indigenous_peoples_of_North_America_articles","9610","2","0"
"18840","1928_births","7220","0","0"
"246771137","20th-century_American_pianists","847","0","0"
"206026094","American_Jewish_comedians","81","0","0"
"46105","American_comedy_musicians","135","1","0"
"46783","American_lyricists","276","1","0"
"649136","American_male_singer-songwriters","1269","0","0"
"46981","American_novelty_song_performers","33","0","0"
"47286","American_satirists","205","1","0"
"246623896","Articles_lacking_reliable_references_from_April_2016","572","0","0"
"697177","Articles_with_unsourced_statements_from_November_2007","1197","0","0"
"159248","Horace_Mann_School_alumni","93","0","0"
"174663","Jewish_American_musicians","606","3","0"
"692720","Jewish_American_songwriters","208","1","0"
"174757","Jewish_agnostics","94","0","0"
"196639","Massachusetts_Institute_of_Technology_faculty","914","3","2"
"245931685","Pages_using_Template:Infobox_musical_artist_with_unknown_parameters","7370","0","0"
"235112","Parody_musicians","86","0","0"
"193902378","People_from_the_Upper_East_Side","80","2","0"
"427217","Reprise_Records_artists","137","9","0"
"618195","Singers_from_New_York_City","640","1","0"
"33834014","Songwriters_from_New_York","1098","0","0"
"306702","University_of_California,_Santa_Cruz_faculty","150","0","0"
"418320","Wellesley_College_faculty","121","0","0"
"99724","Content_portals","22","0","0"
"627084","Wikipedia_move-protected_portals","31","0","0"
"246816796","Wikipedia_navigation","17","10","0"
"246805984","Wikipedia_outlines","363","4","0"
"246644664","Wikipedia_semi-protected_portals","101","0","0"
"246832804","All_articles_needing_rewrite","4120","0","0"
"30959592","Articles_containing_Ancient_Greek-language_text","8349","0","0"
"44728738","Articles_lacking_reliable_references_from_April_2015","663","0","0"
"428800","Articles_needing_additional_references_from_November_2012","2158","0","0"
"218304473","Articles_needing_cleanup_from_November_2014","219","0","0"
"736386","Articles_with_unsourced_statements_from_February_2010","2164","0","0"
"697160","Articles_with_unsourced_statements_from_October_2008","1698","0","0"
"217439391","CS1_Catalan-language_sources_(ca)","1108","0","1"
"218304474","Cleanup_tagged_articles_with_a_reason_field_from_November_2014","139","0","0"
"246385","Philatelic_terminology","246","1","0"
"158957992","Wikipedia_articles_needing_rewrite_from_November_2012","43","0","0"
"218304475","Wikipedia_pages_needing_cleanup_from_November_2014","139","0","0"
